reviewId,review,score,gender,location,date
gen_c5d0fbad,"* It truly exceeded my expectations, very satisfying!",4,male,"Lahore, Pakistan",2013-05-26
gen_f0682274,* That's just adorable haha!,4,male,"Santa Cruz, Bolivia",2015-10-03
gen_e4711605,"* Spotify is seriously amazing to me! I spend so much of my free time listening to music and letting its vibes wash over me - it really resonates on an emotional level! It's had a profound impact on my life, no joke... but unfortunately, I have to pay for songs now, which is why I only gave it 4 stars. Still, I adore it!",4,female,"Brisbane, Australia",2016-06-16
gen_99492d4b,"* It's above average, aside from the annoying ads that are a bit of a nuisance",4,male,"Lusaka, Zambia",2013-09-25
gen_8bb87601,Here are 10 paraphrases of the original comments:,4,male,"Birmingham, United Kingdom",2012-11-05
gen_b1889a59,I'm thoroughly impressed!,4,male,"Los Angeles, United States",2015-01-12
gen_e3c190b5,This app is a real gem,4,male,"Denver, United States",2014-09-11
gen_b774ae05,It's definitely exceeded my expectations,4,male,"Paris, France",2012-02-25
gen_12881dc3,"The app offers top-notch functionality and exceptional music quality, plus an excellent premium service that's worth every penny – although it would be great if they added a darker theme for OLED screens",4,female,"São Paulo, Brazil",2015-11-04
gen_944f6e30,Top marks from me!,4,male,"San Francisco, United States",2014-11-24
gen_3fdf8975,They've really stepped up their game now,4,male,"Shanghai, China",2013-05-16
gen_f08e7045,I'm loving the improvements they've made!,4,female,"Valparaíso, Chile",2016-01-25
gen_6ffb1116,This app is truly exceptional,4,male,"Singapore, Singapore",2013-01-15
gen_2728198d,The recent updates have been a game-changer,4,male,"Amsterdam, Netherlands",2011-12-18
gen_5637c67c,Here are the paraphrased comments:,4,male,"Berlin, Germany",2012-04-15
gen_fd3a5998,loving the song-listening features in this app 👍,4,male,"Warsaw, Poland",2011-12-04
gen_7f7a47ca,global music streaming at my fingertips - easy peasy!,4,female,"Suva, Fiji",2016-09-12
gen_eb246a58,"top-notch streaming platform, unfortunately with some frustrating ad issues",4,female,"Adelaide, Australia",2016-10-02
gen_5b0f5031,repeat button glitching out on me all the time,4,male,"Mexico City, Mexico",2014-08-10
gen_c124e39d,"no need to elaborate, this app is a total winner 😎",4,male,"Monterrey, Mexico",2014-12-30
gen_28ad4fd3,Here are the paraphrased comments:,4,male,"Tijuana, Mexico",2014-08-04
gen_d30aa364,* I'm thoroughly enjoying this app,4,female,"Gold Coast, Australia",2016-09-05
gen_38efcba1,"* While it has its issues, it's still a solid choice",4,female,"Christchurch, New Zealand",2016-10-18
gen_d2d6bdcf,"* So far, so good with this app",4,female,"Perth, Australia",2016-09-21
gen_2070e315,* It's been consistently dependable for me,4,male,"Delhi, India",2012-12-02
gen_5804ed57,* It's definitely worth considering,4,male,"Casablanca, Morocco",2014-01-07
gen_62dd5d84,* I think it's well done,4,male,"Lyon, France",2012-04-10
gen_15f11871,* This app is really meeting my expectations,4,male,"Kathmandu, Nepal",2013-08-01
gen_6afe3d99,* Everything seems to be working smoothly with it,4,male,"Fortaleza, Brazil",2015-06-04
gen_b3c5bbb0,"* Overall, I'm very satisfied with it",4,male,"Marseille, France",2012-04-10
gen_0a052cbb,Here are the paraphrased comments:,4,male,"Rabat, Morocco",2013-09-27
gen_bcedcc78,"* This app is a standout, especially if you upgrade to premium features",4,female,"Quito, Ecuador",2015-11-17
gen_42f1e5a5,"* The app has its charm, but annoying ads and paywalls are a bummer",4,male,"Quito, Ecuador",2015-07-25
gen_9e88a246,* An excellent app marred only by frequent ad breaks in music playback,4,male,"Manila, Philippines",2012-11-30
gen_2be92377,* I'm thoroughly impressed with this app's sleek design,4,male,"Lisbon, Portugal",2012-10-28
gen_81ff3a4f,"* While it's great overall, non-subscribers face an overwhelming number of ads; despite that, I adore the app for its seamless search and playlist transitions",4,male,"Hanoi, Vietnam",2013-01-04
gen_8afbdad7,Here are the paraphrased comments:,4,male,"Arequipa, Peru",2015-09-07
gen_5444a484,"* Music streaming at its finest, all my favorite songs are available here",4,male,"Quebec City, Canada",2014-07-24
gen_0d026101,* This app is incredibly user-friendly and a joy to use,4,male,"Dar es Salaam, Tanzania",2013-09-17
gen_b2920861,"* I adore this app, but unfortunately, it has one major flaw that needs addressing - it keeps having trouble updating my location when I travel, no matter how many times I try, it's been a huge issue for me",4,female,"Suva, Fiji",2016-03-16
gen_1f6deca1,"* While it excels in music selection, there are just too many ads for my taste",4,male,"Lagos, Nigeria",2013-12-13
gen_4635176c,"* Love, love, love this app!",4,male,"Nairobi, Kenya",2014-03-17
gen_22ea3eb0,Here are the paraphrased comments:,4,male,"Warsaw, Poland",2011-12-26
gen_0188f5f3,The ads are taking away from its niceness,4,male,"Denver, United States",2015-01-31
gen_928bfad7,High-quality content but too many annoying ads,4,male,"Pretoria, South Africa",2013-11-11
gen_56eab40b,"This app is incredibly effective, it really stands out",4,male,"Phuket, Thailand",2013-08-22
gen_28367ff7,"It's a decent app overall, but I'm getting tired of seeing so many ads between songs - please address this issue soon!",4,female,"Port Moresby, Papua New Guinea",2016-11-24
gen_58ab0b30,"Overall, I love using this app, but the occasional black screen and need to reinstall is a bit frustrating",4,male,"Johannesburg, South Africa",2013-09-26
gen_2ea1e486,Here are the paraphrased comments:,4,male,"Rosario, Argentina",2015-09-01
gen_7cf7a8bd,"Every time I unlock my screen, the list opens from the first song, which is really annoying!",4,male,"Rosario, Argentina",2015-05-15
gen_16f908eb,Music lover that I am,4,male,"Cali, Colombia",2015-06-16
gen_5eb34721,Can we please keep ads out of this app?,4,male,"Fortaleza, Brazil",2015-05-17
gen_9c6e3f4b,"It's fine, nothing more to say",4,male,"Boston, United States",2015-01-16
gen_54a64972,My subscription has been having issues for a few days now and I'm trying to renew it,4,male,"Quito, Ecuador",2015-08-26
gen_8cab7456,Here are the paraphrased comments:,4,male,"Cairo, Egypt",2013-10-04
gen_ff606c03,This app has an incredible music selection,4,female,"Fortaleza, Brazil",2016-01-17
gen_d19f8ca9,Can we please reduce the number of advertisements?,4,male,"Valencia, Spain",2012-03-22
gen_70714d8d,I'll definitely be downloading this app every time I need it,4,male,"Barcelona, Spain",2012-07-03
gen_1738cedd,It truly exceeds my expectations in every way,4,male,"Doha, Qatar",2012-12-16
gen_d14a0fa1,There's just too much advertising going on here,4,male,"Milan, Italy",2012-03-26
gen_ee96177b,"The ads are really overwhelming, can you remove them?",4,male,"Boston, United States",2014-10-10
gen_8ce98b83,This is hands down the best music app out there,4,female,"Brisbane, Australia",2016-10-12
gen_aa06058d,"Can we have fewer ads, please? They're really annoying",4,female,"Adelaide, Australia",2016-02-27
gen_c738ae01,"I'm so glad I downloaded this app, it's fantastic",4,female,"Montevideo, Uruguay",2015-11-04
gen_319aa966,Here are 10 paraphrased comments with the same sentiment:,4,male,"Phoenix, United States",2014-08-29
gen_d120f254,"The app performs well on both desktop and mobile devices, but I'd appreciate an improved search function within channels",4,female,"Wellington, New Zealand",2016-04-16
gen_655bcf5a,Really nice app!,4,female,"Fortaleza, Brazil",2016-01-17
gen_5f83f8e1,"Overall, it's good, but there are some issues that need addressing",4,female,"Brisbane, Australia",2016-07-16
gen_ae23a155,Outstanding work is being done here!,4,male,"Bangalore, India",2013-04-10
gen_147c0e56,"Great app, a few minor glitches need fixing",4,male,"Houston, United States",2015-03-28
gen_2ab9dd28,The service is functioning extremely well so far!,4,female,"Canberra, Australia",2016-09-17
gen_f1660392,It's great to use this app on both desktop and mobile devices,4,male,"Dublin, Ireland",2012-03-18
gen_33fcdbb6,"Good job overall, just a few tweaks needed",4,male,"Caracas, Venezuela",2015-08-10
gen_92e958f7,The app is doing an excellent job across all platforms,4,male,"Amsterdam, Netherlands",2011-12-11
gen_1b70c255,Here are the paraphrased comments:,4,male,"Zurich, Switzerland",2012-05-05
gen_b3c3f399,"I'm shocked that Bengali songs have English lyrics with incorrect spellings - it's essential to get them right as they're the heart of a song, so please review and synchronize the lyrics in sync with the language of the song",4,male,"Hong Kong, China",2013-08-24
gen_4eb50ccd,This app is ideal for users who want access to multilingual music content,4,male,"Vancouver, Canada",2015-03-11
gen_7490d445,"All functions are excellent, but after extended use, it stops playing the desired song, requiring me to restart",4,male,"Córdoba, Argentina",2015-09-01
gen_e6485106,It's satisfactory overall,4,female,"Wellington, New Zealand",2016-08-12
gen_7579c059,"The app excels in many areas, but still has some room for improvement before being truly exceptional",4,male,"Manila, Philippines",2012-12-21
gen_5dcb5f00,Here are the paraphrased comments:,4,male,"Manila, Philippines",2012-12-21
gen_b4433850,It gets a solid thumbs up from me!,4,male,"Hanoi, Vietnam",2012-11-22
gen_8ad4a21a,I'm really fond of this thing,4,male,"Ottawa, Canada",2014-09-19
gen_48c189b9,"The app has its flaws, though - sponsored content shows up even when you're paying. Recommendations don't help much either; they suggest podcasts and keep pushing them on the home screen even after you say no. And then there's distracting video content. (I've already reached out to support, so we'll see if things improve.) Still, it's decent overall",4,female,"Brisbane, Australia",2016-05-02
gen_0d8a7d9a,This one earns a gold star from me!,4,male,"Houston, United States",2014-08-06
gen_08775bc1,It's a fantastic way to pass the time during my commute,4,male,"Dar es Salaam, Tanzania",2014-06-06
gen_7856581b,I'm absolutely loving this app!,4,male,"Vancouver, Canada",2015-03-09
gen_a1ffdfa7,Here are 10 paraphrases of the comments:,4,male,"Vienna, Austria",2012-05-26
gen_04ecbce2,"This app is really great, I'm a big fan!",4,male,"Cape Town, South Africa",2013-10-07
gen_dce5ba1c,"Despite some minor flaws, this application has many redeeming qualities, although too many ads can be overwhelming",4,female,"Brisbane, Australia",2016-07-11
gen_897580e8,A small tweak to the layout would greatly improve my user experience; please consider removing that bottom create button from the latest update,4,male,"Dallas, United States",2014-07-20
gen_eafa725e,"It's a solid app overall, but unfortunately, it loses its value without the premium subscription; still, it's better than pirating music!",4,male,"Ottawa, Canada",2015-01-19
gen_9f32203c,"I think this app is excellent, especially considering its simplicity and vast library of songs – although there is one annoying feature",4,male,"Bangalore, India",2013-02-07
gen_00a7d483,"Every time I try to enlarge a song, my playlist suddenly jumps back to the top since the last update, which is a bit frustrating",4,female,"Sydney, Australia",2016-04-21
gen_eac9479b,This app is fantastic for music lovers; it's a pity it might not remain free forever,4,female,"Hobart, Australia",2016-08-24
gen_3bd488c3,"The good news is that this app has many wonderful qualities; however, I wish they would find a way to make it completely ad-free",4,male,"Chicago, United States",2014-10-30
gen_7ebc561e,"Overall, the application is great, but the inclusion of ads detracts from its overall appeal – I hope there's a solution on the horizon",4,male,"Toronto, Canada",2015-01-29
gen_f7e5e2bc,Here are the paraphrases:,4,male,"Tunis, Tunisia",2014-05-04
gen_2995f70a,* I'm thoroughly enjoying this app!,4,male,"Hong Kong, China",2013-08-24
gen_9612f069,* It's a good one,4,male,"Tripoli, Libya",2013-11-11
gen_1dd24eb8,"* The music is easily accessible, which is great",4,female,"La Paz, Bolivia",2015-12-05
